,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,RfR 0 Individual Costs,RfR 1 Individual Costs,RfR 2 Individual Costs,RfR 3 Individual Costs,RfR 4 Individual Costs
13536,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13537,90416177.42238802,0,0.07294013710579836,0.0,0.0,0,0,0,0,0
13538,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13539,128671422.36308676,0,0.13408450448793435,0.0,0.0,0,0,0,0,0
13540,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13541,22724176.790846284,0,0.0227312327514611,0.0,0.0,0,0,0,0,0
13542,187794616.54628313,0,0.19199433702634544,0.0,0.0,0,0,0,0,0
13543,74813433.74286765,0,0.07340087127477718,0.0,0.0,0,0,0,0,0
13544,477321718.723711,0,0.5770309717173816,0.0,0.0,0,0,0,0,0
13545,16663618.96746998,0,0.01590779737762545,0.0,0.0,0,0,0,0,0
13546,489270816.47403526,0,0.3543591373224525,0.0,0.0,0,0,0,0,0
13547,345279140.1689781,0,0.3261371349065356,0.0,0.0,0,0,0,0,0
13548,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13549,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13550,247203905.1547452,0,0.1984533911282471,0.0,0.0,0,0,0,0,0
13551,353912408.5568093,0,0.26014088364713595,0.0,0.0,0,0,0,0,0
13552,1841614.4411735646,0,0.0016086903195290884,0.0,0.0,0,0,0,0,0
13553,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13554,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13555,49549511.13058068,0,0.0427844501096844,0.0,0.0,0,0,0,0,0
13556,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13557,11879440.782790238,0,0.012425445387407485,0.0,0.0,0,0,0,0,0
13558,192439994.66617817,0,0.1928619745722926,0.0,0.0,0,0,0,0,0
13559,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13560,18253660.134735435,0,0.0227312327514611,0.0,0.0,0,0,0,0,0
13561,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13562,90504038.66300887,0,0.073081140105062,0.0,0.0,0,0,0,0,0
13563,13115837.813672267,0,0.016117566857032643,0.0,0.0,0,0,0,0,0
13564,240270874.90302008,0,0.2584758222710004,0.0,0.0,0,0,0,0,0
13565,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13566,740656134.1025774,0,0.823914204849661,0.0,0.0,0,0,0,0,0
13567,84704194.97076508,0,0.06825621970599495,0.0,0.0,0,0,0,0,0
13568,61481482.56439988,0,0.05509586593688519,0.0,0.0,0,0,0,0,0
13569,669902997.0328208,0,0.5767986185515498,0.0,0.0,0,0,0,0,0
13570,46171265.29083589,0,0.046968862026799604,0.0,0.0,0,0,0,0,0
13571,27741163.618454657,0,0.029242731250558845,0.0,0.0,0,0,0,0,0
13572,211852727.4467731,0,0.21488596249383493,0.0,0.0,0,0,0,0,0
13573,124153801.53691277,0,0.1264397031429538,0.0,0.0,0,0,0,0,0
13574,10593223.493340738,0,0.012421520599259207,0.0,0.0,0,0,0,0,0
13575,768120360.5996373,0,0.5754116984462503,0.0,0.0,0,0,0,0,0
13576,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13577,70818471.46153137,0,0.057759576530091394,0.0,0.0,0,0,0,0,0
13578,538754721.998938,0,0.3847223024720291,0.0,0.0,0,0,0,0,0
13579,145483654.9717783,0,0.1334736106477011,0.0,0.0,0,0,0,0,0
13580,553828807.3926096,0,0.5736588473078315,0.0,0.0,0,0,0,0,0
13581,1063371864.0322924,0,0.7640042062519334,0.0,0.0,0,0,0,0,0
13582,35529580.20761966,0,0.029550722315754466,0.0,0.0,0,0,0,0,0
13583,120982568.23607963,0,0.13385644597002985,0.0,0.0,0,0,0,0,0
13584,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13585,12566466.393369194,0,0.012697346038004728,0.0,0.0,0,0,0,0,0
13586,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13587,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13588,51661114.43228647,0,0.05493854594164062,0.0,0.0,0,0,0,0,0
13589,298714739.1682023,0,0.3120398263165661,0.0,0.0,0,0,0,0,0
13590,159241126.28983942,0,0.17820242671361694,0.0,0.0,0,0,0,0,0
13591,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13592,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13593,248783637.51836604,0,0.1964144947122369,0.0,0.0,0,0,0,0,0
13594,747896199.741497,0,0.5765329576542033,0.0,0.0,0,0,0,0,0
13595,2347272.246830601,0,0.0017904213796098376,0.0,0.0,0,0,0,0,0
13596,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13597,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13598,666884593.3687063,0,0.5735901987619438,0.0,0.0,0,0,0,0,0
13599,57865879.27139681,0,0.043012191508233266,0.0,0.0,0,0,0,0,0
13600,71313592.77634937,0,0.07409657521219627,0.0,0.0,0,0,0,0,0
13601,1091208857.0698526,0,0.7937152226557898,0.0,0.0,0,0,0,0,0
13602,200401294.66879666,0,0.15208315322869356,0.0,0.0,0,0,0,0,0
13603,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13604,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13605,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13606,3919332.160024778,0,0.0036274230252319336,0.0,0.0,0,0,0,0,0
13607,318496496.03529704,0,0.2585485340474282,0.0,0.0,0,0,0,0,0
13608,42320654.60499254,0,0.036360731762669796,0.0,0.0,0,0,0,0,0
13609,26878733.64435581,0,0.02355939099096712,0.0,0.0,0,0,0,0,0
13610,14743525.432014886,0,0.011214488255053282,0.0,0.0,0,0,0,0,0
13611,203846077.29860678,0,0.17797906365793628,0.0,0.0,0,0,0,0,0
13612,160124022.4059134,0,0.13346409586837632,0.0,0.0,0,0,0,0,0
13613,35618530.01317623,0,0.0347440020082419,0.0,0.0,0,0,0,0,0
13614,314951963.5327093,0,0.2542089050163157,0.0,0.0,0,0,0,0,0
13615,178701025.4844579,0,0.19459732900654547,0.0,0.0,0,0,0,0,0
13616,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13617,6757256.042277053,0,0.007262606397568223,0.0,0.0,0,0,0,0,0
13618,8944585.035770923,0,0.006946361044014498,0.0,0.0,0,0,0,0,0
13619,78300355.80740978,0,0.07225925440218381,0.0,0.0,0,0,0,0,0
13620,69621020.75522153,0,0.07391927796781898,0.0,0.0,0,0,0,0,0
13621,638045167.6339914,0,0.8089902197077774,0.0,0.0,0,0,0,0,0
13622,3140218.31974937,0,0.0039274474004649795,0.0,0.0,0,0,0,0,0
13623,163576306.0231789,0,0.12839579229839632,0.0,0.0,0,0,0,0,0
13624,13425183.77235026,0,0.011049469270026329,0.0,0.0,0,0,0,0,0
13625,79134626.65745533,0,0.07379803894435874,0.0,0.0,0,0,0,0,0
13626,36137813.39059969,0,0.030262542426442364,0.0,0.0,0,0,0,0,0
13627,21374872.9442401,0,0.023366811040629338,0.0,0.0,0,0,0,0,0
13628,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13629,221527241.2543562,0,0.200820083840631,0.0,0.0,0,0,0,0,0
13630,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13631,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13632,284986950.22961724,0,0.2527520675931693,0.0,0.0,0,0,0,0,0
13633,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13634,209139707.78540835,0,0.1921611269199465,0.0,0.0,0,0,0,0,0
13635,285031649.3408639,0,0.26064434889094207,0.0,0.0,0,0,0,0,0
13636,192288059.01891857,0,0.20841752722427856,0.0,0.0,0,0,0,0,0
13637,150717402.6506343,0,0.1308085046073187,0.0,0.0,0,0,0,0,0
13638,515698032.09370655,0,0.5867858498742518,0.0,0.0,0,0,0,0,0
13639,13189251.968798298,0,0.012090824520607104,0.0,0.0,0,0,0,0,0
13640,103027409.58584894,0,0.13198960447060998,0.0,0.0,0,0,0,0,0
13641,8530626.181496393,0,0.006640566169081426,0.0,0.0,0,0,0,0,0
13642,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13643,148841654.31268442,0,0.11650097783568994,0.0,0.0,0,0,0,0,0
13644,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13645,168494964.46801475,0,0.12307837057737298,0.0,0.0,0,0,0,0,0
13646,87373427.84739318,0,0.07204025640636921,0.0,0.0,0,0,0,0,0
13647,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13648,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13649,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13650,34864505.96118027,0,0.0369461791826491,0.0,0.0,0,0,0,0,0
13651,219649919.0379635,0,0.19770996133022006,0.0,0.0,0,0,0,0,0
13652,232059947.3357091,0,0.20913278800800744,0.0,0.0,0,0,0,0,0
13653,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13654,30238583.040925108,0,0.036785598546680946,0.0,0.0,0,0,0,0,0
13655,6678284.792544892,0,0.007416618903009069,0.0,0.0,0,0,0,0,0
13656,15964953.87527743,0,0.014151571208316477,0.0,0.0,0,0,0,0,0
13657,39874761.145663254,0,0.046288883944393316,0.0,0.0,0,0,0,0,0
13658,34525788.768903896,0,0.03279596547755395,0.0,0.0,0,0,0,0,0
13659,156078799.4777576,0,0.12797810870205312,0.0,0.0,0,0,0,0,0
13660,1272774516.0233192,0,0.8145173447536842,0.0,0.0,0,0,0,0,0
13661,886216043.4942372,0,0.7979559254608108,0.0,0.0,0,0,0,0,0
13662,3592647.051879351,0,0.003886770143292251,0.0,0.0,0,0,0,0,0
13663,56292176.47536591,0,0.07349352535863272,0.0,0.0,0,0,0,0,0
13664,16820003.69596043,0,0.01619624375306837,0.0,0.0,0,0,0,0,0
13665,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13666,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13667,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13668,120568920.00522056,0,0.13295296975127496,0.0,0.0,0,0,0,0,0
13669,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13670,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13671,73893769.31635132,0,0.07161148642802426,0.0,0.0,0,0,0,0,0
13672,56198295.45129208,0,0.07325060714339474,0.0,0.0,0,0,0,0,0
13673,42376180.15140252,0,0.03645377951765599,0.0,0.0,0,0,0,0,0
13674,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13675,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13676,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13677,3107096.364754932,0,0.00384930009915289,0.0,0.0,0,0,0,0,0
13678,63383053.575932115,0,0.07214541096655513,0.0,0.0,0,0,0,0,0
13679,21275836.295329746,0,0.023159007262186226,0.0,0.0,0,0,0,0,0
13680,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13681,158198334.2870962,0,0.13023709554429955,0.0,0.0,0,0,0,0,0
13682,1117691149.104045,0,0.8239847137419543,0.0,0.0,0,0,0,0,0
13683,72000794.80386722,0,0.055160343742696155,0.0,0.0,0,0,0,0,0
13684,9305315.590017246,0,0.010180530964836041,0.0,0.0,0,0,0,0,0
13685,314698428.26083565,0,0.27302183921623396,0.0,0.0,0,0,0,0,0
13686,33067764.020443585,0,0.02727631612586819,0.0,0.0,0,0,0,0,0
13687,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13688,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13689,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13690,9920669.874756545,0,0.007277707367634733,0.0,0.0,0,0,0,0,0
13691,736869030.9635772,0,0.7387506739460585,0.0,0.0,0,0,0,0,0
13692,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13693,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13694,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13695,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13696,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13697,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13698,82370153.11272828,0,0.07271806843012837,0.0,0.0,0,0,0,0,0
13699,238661720.353328,0,0.20296815147781352,0.0,0.0,0,0,0,0,0
13700,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13701,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13702,1792314.9141903175,0,0.00198287556807468,0.0,0.0,0,0,0,0,0
13703,375771275.2974864,0,0.32540613147099384,0.0,0.0,0,0,0,0,0
13704,328786321.31345874,0,0.3313054197975871,0.0,0.0,0,0,0,0,0
13705,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13706,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13707,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13708,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13709,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13710,14890162.871842157,0,0.016295915697042272,0.0,0.0,0,0,0,0,0
13711,151085920.31165585,0,0.12295287179604213,0.0,0.0,0,0,0,0,0
13712,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13713,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13714,348652023.1627139,0,0.3466495436453264,0.0,0.0,0,0,0,0,0
13715,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13716,6712764.073163551,0,0.00743500194165536,0.0,0.0,0,0,0,0,0
13717,78211335.55762887,0,0.07209505954352863,0.0,0.0,0,0,0,0,0
13718,24019411.456327576,0,0.027834202822614573,0.0,0.0,0,0,0,0,0
13719,43162902.8708352,0,0.03667844625688499,0.0,0.0,0,0,0,0,0
13720,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13721,12876138.79905168,0,0.011540088526182178,0.0,0.0,0,0,0,0,0
13722,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13723,11200994.485017512,0,0.012394698359660693,0.0,0.0,0,0,0,0,0
13724,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13725,1028189160.3259537,0,0.7797456613178624,0.0,0.0,0,0,0,0,0
13726,190966207.00098243,0,0.18396610176824993,0.0,0.0,0,0,0,0,0
13727,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13728,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13729,152141591.1381896,0,0.1327937005809829,0.0,0.0,0,0,0,0,0
13730,26653111.415197387,0,0.023181301206074856,0.0,0.0,0,0,0,0,0
13731,1113486882.0497298,0,0.8186071908629442,0.0,0.0,0,0,0,0,0
13732,2069519.9364041612,0,0.001876643480539361,0.0,0.0,0,0,0,0,0
13733,65280139.39234354,0,0.07283500303749059,0.0,0.0,0,0,0,0,0
13734,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13735,13830319.440852541,0,0.018532952141149348,0.0,0.0,0,0,0,0,0
13736,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13737,23095773.238459248,0,0.021998098962916806,0.0,0.0,0,0,0,0,0
13738,1500882.892420269,0,0.0018720166960159335,0.0,0.0,0,0,0,0,0
13739,1719549.0188029434,0,0.001763243598053015,0.0,0.0,0,0,0,0,0
13740,76596157.47585249,0,0.07204025640636921,0.0,0.0,0,0,0,0,0
13741,766995452.016717,0,0.5741764334856793,0.0,0.0,0,0,0,0,0
13742,61400487.193177566,0,0.051272917297144796,0.0,0.0,0,0,0,0,0
13743,120779485.45698267,0,0.13340536510393503,0.0,0.0,0,0,0,0,0
13744,71253986.07392725,0,0.0739743256129689,0.0,0.0,0,0,0,0,0
13745,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13746,44428335.574516,0,0.039498899008327794,0.0,0.0,0,0,0,0,0
13747,243861.17588572804,0,0.0003234773754288146,0.0,0.0,0,0,0,0,0
13748,409734286.0620305,0,0.3410029347135774,0.0,0.0,0,0,0,0,0
13749,5071515.525733762,0,0.006526503058793709,0.0,0.0,0,0,0,0,0
13750,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13751,17718079.282463014,0,0.016336712100655737,0.0,0.0,0,0,0,0,0
13752,6515046.288963316,0,0.006765849421114787,0.0,0.0,0,0,0,0,0
13753,349781242.3071643,0,0.2555681471499599,0.0,0.0,0,0,0,0,0
13754,740220573.211593,0,0.5801805006522006,0.0,0.0,0,0,0,0,0
13755,95502617.9910684,0,0.07243168963367581,0.0,0.0,0,0,0,0,0
13756,1757955.9356178609,0,0.0019251900147041093,0.0,0.0,0,0,0,0,0
13757,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13758,315388299.8371171,0,0.25480911463183237,0.0,0.0,0,0,0,0,0
13759,25197081.192960586,0,0.028667356324898717,0.0,0.0,0,0,0,0,0
13760,4007418.9017114635,0,0.003910026378196438,0.0,0.0,0,0,0,0,0
13761,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13762,624816238.0986478,0,0.5786976200597527,0.0,0.0,0,0,0,0,0
13763,503679196.0546706,0,0.5665717396009269,0.0,0.0,0,0,0,0,0
13764,164718505.77998552,0,0.1296560888641951,0.0,0.0,0,0,0,0,0
13765,19716891.27233415,0,0.023407750109752382,0.0,0.0,0,0,0,0,0
13766,775726681.735297,0,0.5838329079937375,0.0,0.0,0,0,0,0,0
13767,9327774.27848021,0,0.008785966390093337,0.0,0.0,0,0,0,0,0
13768,40618730.75643255,0,0.04572429342898335,0.0,0.0,0,0,0,0,0
13769,897954918.4027164,0,0.6792473287165571,0.0,0.0,0,0,0,0,0
13770,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13771,11958452.80009412,0,0.012159677624704178,0.0,0.0,0,0,0,0,0
13772,667437455.7382926,0,0.535394728611322,0.0,0.0,0,0,0,0,0
13773,49347705.03310624,0,0.039540564675737584,0.0,0.0,0,0,0,0,0
13774,53799710.59567337,0,0.045658949425529886,0.0,0.0,0,0,0,0,0
13775,7608910.494235167,0,0.007438278742813099,0.0,0.0,0,0,0,0,0
13776,62814182.17612308,0,0.06225034262945092,0.0,0.0,0,0,0,0,0
13777,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13778,16238705.054294407,0,0.018815727326127758,0.0,0.0,0,0,0,0,0
13779,11204264.53063439,0,0.012747863621377862,0.0,0.0,0,0,0,0,0
13780,21605472.436263185,0,0.01903684906032252,0.0,0.0,0,0,0,0,0
13781,180960803.9791968,0,0.15151405429950154,0.0,0.0,0,0,0,0,0
13782,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13783,69098992.38938263,0,0.0722684522186497,0.0,0.0,0,0,0,0,0
13784,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13785,520660824.6056254,0,0.5724891017810224,0.0,0.0,0,0,0,0,0
13786,151224102.45501372,0,0.13127879580815371,0.0,0.0,0,0,0,0,0
13787,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13788,103642886.15443939,0,0.0793399330754947,0.0,0.0,0,0,0,0,0
13789,78660516.02914551,0,0.07292355782580576,0.0,0.0,0,0,0,0,0
13790,65209625.21324684,0,0.07267837923551024,0.0,0.0,0,0,0,0,0
13791,1107472841.430902,0,0.8126818000702042,0.0,0.0,0,0,0,0,0
13792,82600557.23407772,0,0.07312332715173905,0.0,0.0,0,0,0,0,0
13793,19659269.012658767,0,0.019007704553768656,0.0,0.0,0,0,0,0,0
13794,44546264.10317965,0,0.03693077714407225,0.0,0.0,0,0,0,0,0
13795,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13796,133565505.73146799,0,0.13041004615004048,0.0,0.0,0,0,0,0,0
13797,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13798,966598405.1361814,0,0.8165257820929201,0.0,0.0,0,0,0,0,0
13799,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13800,34390190.34936052,0,0.03597338768276661,0.0,0.0,0,0,0,0,0
13801,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13802,150645676.1487882,0,0.13057179950655645,0.0,0.0,0,0,0,0,0
13803,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13804,32072122.047354735,0,0.029112201310608828,0.0,0.0,0,0,0,0,0
13805,152963076.18543682,0,0.13418125946168324,0.0,0.0,0,0,0,0,0
13806,264972024.90243918,0,0.20700330050309593,0.0,0.0,0,0,0,0,0
13807,236232862.30416995,0,0.26169271846126396,0.0,0.0,0,0,0,0,0
13808,32801400.191012032,0,0.04214072789726098,0.0,0.0,0,0,0,0,0
13809,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13810,894378006.1148691,0,0.5879297673163828,0.0,0.0,0,0,0,0,0
13811,145942962.96434036,0,0.1343207888021497,0.0,0.0,0,0,0,0,0
13812,166883662.4399949,0,0.12150279439679906,0.0,0.0,0,0,0,0,0
13813,24842034.088301674,0,0.02221170800703442,0.0,0.0,0,0,0,0,0
13814,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13815,16196089.654748127,0,0.01872107138621109,0.0,0.0,0,0,0,0,0
13816,10577887.8981741,0,0.01238745767388165,0.0,0.0,0,0,0,0,0
13817,6233234.43103749,0,0.007248956736719944,0.0,0.0,0,0,0,0,0
13818,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13819,9021414.797866214,0,0.012235210166255579,0.0,0.0,0,0,0,0,0
13820,177330026.27384114,0,0.19172837488527428,0.0,0.0,0,0,0,0,0
13821,175761694.4308067,0,0.2074117722783153,0.0,0.0,0,0,0,0,0
13822,45786364.075124994,0,0.03556213190407514,0.0,0.0,0,0,0,0,0
13823,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13824,9831857.248414138,0,0.010730398650347563,0.0,0.0,0,0,0,0,0
13825,236654306.37946546,0,0.2527520675931693,0.0,0.0,0,0,0,0,0
13826,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13827,395104402.37421954,0,0.3466495436453264,0.0,0.0,0,0,0,0,0
13828,222473.52032334742,0,0.00031029748687752095,0.0,0.0,0,0,0,0,0
13829,43860283.944540866,0,0.055921877383619534,0.0,0.0,0,0,0,0,0
13830,44465364.03847459,0,0.04669895544068258,0.0,0.0,0,0,0,0,0
13831,43721725.70693013,0,0.04689098356072746,0.0,0.0,0,0,0,0,0
13832,208934036.41456565,0,0.19870481740832519,0.0,0.0,0,0,0,0,0
13833,4116992.270778597,0,0.0034175875487454923,0.0,0.0,0,0,0,0,0
13834,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13835,515135211.1948042,0,0.5858314631294237,0.0,0.0,0,0,0,0,0
13836,223040248.1784183,0,0.19048662999351765,0.0,0.0,0,0,0,0,0
13837,274270184.00258434,0,0.25849139767910867,0.0,0.0,0,0,0,0,0
13838,9689067.418781247,0,0.012361194802583683,0.0,0.0,0,0,0,0,0
13839,61775348.78682193,0,0.05189159861556861,0.0,0.0,0,0,0,0,0
13840,31656029.51770439,0,0.032233973461481255,0.0,0.0,0,0,0,0,0
13841,83013796.01093787,0,0.07385017447308671,0.0,0.0,0,0,0,0,0
13842,10530635.461309148,0,0.012282502097436853,0.0,0.0,0,0,0,0,0
13843,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13844,64129398.563591726,0,0.07384466562187769,0.0,0.0,0,0,0,0,0
13845,64677991.88281531,0,0.06316841811696862,0.0,0.0,0,0,0,0,0
13846,6670579.860468864,0,0.00482674086517942,0.0,0.0,0,0,0,0,0
13847,248932934.38491553,0,0.22630314301727925,0.0,0.0,0,0,0,0,0
13848,289832668.34078133,0,0.2590068513264436,0.0,0.0,0,0,0,0,0
13849,113863112.39670104,0,0.13378032857874933,0.0,0.0,0,0,0,0,0
13850,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13851,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13852,55519069.0219581,0,0.05497891936639766,0.0,0.0,0,0,0,0,0
13853,70509580.2608645,0,0.05230890024036507,0.0,0.0,0,0,0,0,0
13854,256248534.68685162,0,0.21959452084335565,0.0,0.0,0,0,0,0,0
13855,127200296.20658155,0,0.13223746867974373,0.0,0.0,0,0,0,0,0
13856,28354519.258377172,0,0.02887090334914903,0.0,0.0,0,0,0,0,0
13857,17189244.260415006,0,0.017486913814386516,0.0,0.0,0,0,0,0,0
13858,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13859,140731166.67901573,0,0.13068895142437997,0.0,0.0,0,0,0,0,0
13860,266791970.2457029,0,0.25480911463183237,0.0,0.0,0,0,0,0,0
13861,127771075.02488983,0,0.13220258729615636,0.0,0.0,0,0,0,0,0
13862,6371555.502730241,0,0.0061021711649032005,0.0,0.0,0,0,0,0,0
13863,74168182.84199509,0,0.07214541096655513,0.0,0.0,0,0,0,0,0
13864,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13865,16864553.909364413,0,0.016278415124311774,0.0,0.0,0,0,0,0,0
13866,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13867,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13868,693135416.5498905,0,0.565031986369655,0.0,0.0,0,0,0,0,0
13869,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13870,16563338.129208017,0,0.01205561042354835,0.0,0.0,0,0,0,0,0
13871,133397806.990524,0,0.13014763006783475,0.0,0.0,0,0,0,0,0
13872,326163588.1599213,0,0.2511717816569413,0.0,0.0,0,0,0,0,0
13873,9425335.816188447,0,0.008832433028376387,0.0,0.0,0,0,0,0,0
13874,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13875,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13876,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13877,649969588.3145595,0,0.6758867042722652,0.0,0.0,0,0,0,0,0
13878,594154207.7030768,0,0.5817290569533794,0.0,0.0,0,0,0,0,0
13879,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13880,6674165.397442197,0,0.007407975376833066,0.0,0.0,0,0,0,0,0
13881,103351266.84925836,0,0.13265159876480448,0.0,0.0,0,0,0,0,0
13882,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13883,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13884,109770470.8125462,0,0.13143662336023165,0.0,0.0,0,0,0,0,0
13885,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13886,38532717.528805606,0,0.03327351628516209,0.0,0.0,0,0,0,0,0
13887,36611623.25255547,0,0.036676256798926,0.0,0.0,0,0,0,0,0
13888,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13889,167308224.82629734,0,0.1929074548040995,0.0,0.0,0,0,0,0,0
13890,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13891,6416672.98185108,0,0.006816108664101884,0.0,0.0,0,0,0,0,0
13892,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13893,78720830.00756326,0,0.0730348049317801,0.0,0.0,0,0,0,0,0
13894,60498944.10354109,0,0.07057692087447956,0.0,0.0,0,0,0,0,0
13895,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13896,63345511.42627211,0,0.07205993618795357,0.0,0.0,0,0,0,0,0
13897,516408603.35497224,0,0.587567195486514,0.0,0.0,0,0,0,0,0
13898,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13899,242125053.5096557,0,0.2614358929909373,0.0,0.0,0,0,0,0,0
13900,656793260.9202799,0,0.5222868099259621,0.0,0.0,0,0,0,0,0
13901,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13902,152794316.20234236,0,0.13388442685900515,0.0,0.0,0,0,0,0,0
13903,133990618.23829377,0,0.13107795930288574,0.0,0.0,0,0,0,0,0
13904,0.0,0,0.0,0.0,0.0,0,0,0,0,0
13905,32015951.92541343,0,0.036554060849749374,0.0,0.0,0,0,0,0,0
13906,0.0,0,0.0,0.0,0.0,0,0,0,0,0
